ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
500
ITEM: BOX BOUNDS pp pp pp
0 8
0 8
0 8
ITEM: ATOMS id type x y z 
400 2 2.07635 2.46505 1.20811 
312 2 0.483707 1.12717 1.77569 
354 2 1.94663 0.395832 0.0341037 
65 1 0.712898 1.54019 0.334122 
16 1 1.51981 1.72713 1.7767 
270 2 1.16145 2.38019 0.864667 
411 2 2.23373 0.880582 1.39045 
274 2 0.410361 0.214131 2.0342 
344 2 1.34261 0.521897 1.89991 
78 1 1.22039 1.05426 0.992176 
156 1 1.87937 1.62554 0.63165 
230 1 0.921487 2.52904 2.01066 
53 1 2.49342 0.540802 2.66057 
281 2 2.18559 2.38375 2.26056 
454 2 0.344242 1.95293 1.34735 
479 2 0.445215 2.55871 0.144456 
364 2 2.00133 2.63651 0.214959 
229 1 0.778316 0.205198 1.03367 
73 1 2.70484 1.41602 2.19724 
195 1 2.70449 1.11049 0.116778 
177 1 4.02625 1.89479 1.23573 
245 1 3.11632 0.412981 1.78279 
206 1 4.21969 0.885388 1.29955 
435 2 3.73545 1.55707 0.231116 
437 2 3.66815 0.454446 0.478377 
372 2 3.08477 2.23028 1.57365 
455 2 3.23172 1.23309 1.10363 
280 2 4.75057 1.663 0.534693 
313 2 3.71171 1.38923 2.09137 
460 2 4.68627 1.43313 2.23719 
46 1 2.88512 2.05179 0.52187 
19 1 4.31549 0.392365 2.23386 
293 2 5.1912 1.38814 1.45921 
208 1 4.02726 2.44713 2.02661 
128 1 5.16459 0.687365 0.578219 
475 2 5.17373 0.277635 1.55722 
228 1 5.37162 2.41188 1.93263 
212 1 7.9532 0.951951 0.857452 
141 1 7.80213 1.82773 2.38368 
432 2 7.41904 0.830326 1.85453 
237 1 6.13334 2.02312 1.38032 
201 1 6.94506 0.257997 0.522186 
90 1 6.06568 0.753878 1.80636 
320 2 6.77721 1.57589 2.14056 
457 2 6.10015 1.18351 0.800687 
248 1 5.58934 2.52859 0.568162 
61 1 7.2085 1.54812 0.967467 
489 2 5.75196 1.55239 2.37034 
76 1 5.96264 0.107245 0.993765 
3 1 6.27324 2.56875 2.39653 
199 1 6.70911 0.601207 2.6103 
381 2 6.7119 2.49479 0.649924 
349 2 7.09566 2.45974 1.64902 
307 2 6.85924 0.0670258 1.61926 
390 2 7.82617 0.0174557 1.31759 
249 1 1.73166 3.43186 1.03174 
417 2 0.716186 3.382 1.3579 
424 2 0.829039 3.49669 2.6557 
288 2 2.00263 4.90041 1.64815 
352 2 0.857991 5.32679 1.96459 
419 2 1.32539 4.496 0.704748 
44 1 1.62933 3.27169 1.98389 
109 1 1.12459 4.27755 1.8288 
302 2 2.00075 4.3003 2.41818 
187 1 2.19364 5.24453 0.34885 
142 1 0.396805 5.01378 0.956263 
99 1 2.56678 3.3436 1.76989 
214 1 1.08417 3.38364 0.285464 
462 2 2.39446 4.29413 0.906711 
163 1 0.307303 4.07983 0.665808 
202 1 2.65841 5.20052 2.49168 
269 2 0.0498391 4.21727 1.72498 
123 1 3.58377 2.69623 0.460651 
314 2 4.63166 2.69016 1.07142 
342 2 2.85093 3.3829 0.615826 
59 1 2.9883 5.19901 1.11663 
218 1 3.62791 3.159 1.3241 
178 1 4.13179 3.57148 0.350707 
82 1 5.03477 3.64593 0.804153 
1 1 4.69762 4.53127 2.33755 
328 2 4.69719 3.32242 1.86636 
409 2 3.87683 3.7638 2.33917 
420 2 3.47869 4.30058 0.680824 
207 1 3.13504 4.1587 1.73975 
476 2 4.27316 4.16721 1.33693 
335 2 3.82338 5.03016 2.00809 
361 2 4.79403 4.68896 0.617341 
498 2 3.26074 3.08661 2.64188 
292 2 3.17964 5.16087 0.0230839 
386 2 4.70968 5.31544 1.48904 
140 1 3.88987 5.23187 0.879139 
421 2 7.93698 2.77524 1.90077 
169 1 7.89557 3.1051 0.8667 
182 1 7.77255 5.32996 1.95309 
159 1 5.33953 4.29323 1.52482 
318 2 5.88148 3.20826 1.51011 
377 2 7.31307 4.61151 1.0597 
407 2 7.05759 4.45641 2.07669 
486 2 6.63122 3.55464 2.3146 
165 1 6.26766 4.15776 1.3249 
358 2 5.65247 4.38265 0.407898 
216 1 5.9933 4.68414 2.11695 
404 2 6.08156 3.4973 0.501648 
84 1 7.06338 3.51375 1.34473 
499 2 6.99844 3.611 0.269264 
367 2 5.55782 3.7204 2.3917 
139 1 6.65899 4.67674 0.0263157 
389 2 5.70221 5.2412 1.13362 
91 1 7.70645 3.55431 2.4691 
