   20010    313.86261     83.04664     -6638.37   -6555.3234    24916.065    665.09403    713.16407    551.90369    730.21434    29.207417    29.207417    29.207417   -6544.9802 
   20020    312.22364    82.612976   -6637.9626   -6555.3496    24915.212    699.77393    740.40534    583.55564     775.3608    29.207084    29.207084    29.207084   -6544.4675 
   20030    311.29377    82.366936   -6637.7505   -6555.3836    24914.417     689.4063    719.78843    604.10072    744.32974    29.206773    29.206773    29.206773   -6544.6631 
   20040    312.76754     82.75689   -6638.1776   -6555.4207     24913.68    638.57929    656.60122    597.32342    661.81324    29.206485    29.206485    29.206485   -6545.4908 
   20050    316.88441    83.846194   -6639.3147   -6555.4685    24912.996    579.81147    567.48567     573.4666    598.48215    29.206218    29.206218    29.206218   -6546.4527 
   20060    321.79547    85.145638   -6640.6915   -6555.5458    24912.361    519.92441    491.08868    532.63549    536.04904     29.20597     29.20597     29.20597   -6547.4615 
   20070     324.7347    85.923346   -6641.5958   -6555.6725    24911.769     484.7154    458.91498    500.96288    494.26835    29.205738    29.205738    29.205738   -6548.1358 
   20080    323.64437     85.63485   -6641.4889    -6555.854    24911.219    521.53214    495.69552    515.62282    553.27806    29.205523    29.205523    29.205523   -6547.7451 
   20090    318.40844    84.249445   -6640.3222   -6556.0728    24910.713    644.81804    614.88808    590.67183    728.89421    29.205326    29.205326    29.205326   -6546.0471 
   20100     311.3243    82.375014   -6638.6685   -6556.2935    24910.262    816.56807    802.16211    704.07379     943.4683    29.205149    29.205149    29.205149   -6543.5977 
   20110    305.84632    80.925564   -6637.4075    -6556.482    24909.879     960.2019    985.75393     793.9313    1100.9205       29.205       29.205       29.205   -6541.5532 
   20120    304.31981    80.521658   -6637.1425   -6556.6209    24909.577    1029.6804    1077.9641    836.63736    1174.4398    29.204882    29.204882    29.204882   -6540.6121 
   20130    306.58781    81.121759   -6637.8356   -6556.7138    24909.362    1041.9818    1067.6386    889.46584     1168.841    29.204798    29.204798    29.204798   -6540.5139 
   20140    310.43366    82.139356   -6638.9185   -6556.7792    24909.236    1022.7997    990.29162     971.9019    1106.2057    29.204748    29.204748    29.204748   -6540.8776 
   20150    313.33622    82.907359   -6639.7464    -6556.839    24909.196    958.68821    870.72452    998.85613     1006.484    29.204733    29.204733    29.204733   -6541.9342 
   20160    314.08706    83.106027   -6640.0146   -6556.9086    24909.237    865.70007    742.55422    960.59274    893.95324    29.204749    29.204749    29.204749   -6543.4495 
   20170    313.00876    82.820714   -6639.8123   -6556.9916    24909.352    811.63027    645.04315    945.30332    844.54434    29.204794    29.204794    29.204794    -6544.373 
   20180    311.46016    82.410963   -6639.4937   -6557.0827    24909.537    795.45435    572.93701    962.04009    851.38596    29.204866    29.204866    29.204866   -6544.7155 
   20190    310.83142      82.2446   -6639.4199   -6557.1753     24909.79    755.19185      480.085    935.08377    850.40677    29.204965    29.204965    29.204965    -6545.434 
   20200    311.46322    82.411773   -6639.6794   -6557.2676    24910.107    652.27316    347.47556    812.42188    796.92203    29.205089    29.205089    29.205089   -6547.1263 
   20210    312.79462    82.764053   -6640.1279   -6557.3639     24910.48    525.32203     236.0408     631.9532    707.97209    29.205235    29.205235    29.205235   -6549.1962 
   20220    313.96851    83.074661    -6640.546   -6557.4714    24910.898    435.75071    206.05972    462.97052     638.2219    29.205398    29.205398    29.205398   -6550.6963 
   20230    314.44753    83.201407   -6640.7979   -6557.5965    24911.355    409.69972    249.62439    382.85302    596.62176    29.205577    29.205577    29.205577   -6551.2263 
   20240    314.34859    83.175228   -6640.9174   -6557.7422    24911.847    426.14039    314.37645    395.20784    568.83688    29.205769    29.205769    29.205769   -6551.1162 
   20250    313.92805    83.063955   -6640.9723   -6557.9083    24912.377    432.26962    340.97116    425.08404    530.75367    29.205976    29.205976    29.205976   -6551.1869 
   20260    312.92567    82.798728   -6640.8912   -6558.0925    24912.944    408.18027    314.20193    427.39791    482.94098    29.206197    29.206197    29.206197   -6551.7455 
   20270    310.91771    82.267433   -6640.5562   -6558.2887    24913.546    419.34088    310.59185    433.19719    514.23362    29.206433    29.206433    29.206433   -6551.7681 
   20280    307.86463      81.4596   -6639.9453   -6558.4857    24914.186    479.01979    357.83892    463.29791    615.92253    29.206683    29.206683    29.206683   -6551.0368 
   20290    304.32731    80.523642    -6639.191   -6558.6673    24914.867    510.47017    399.36981    477.32498    654.71572    29.206949    29.206949    29.206949   -6550.7292 
   20300    301.67041    79.820639   -6638.6375   -6558.8169    24915.592    492.30181     408.2087    482.67038    586.02635    29.207232    29.207232    29.207232    -6551.161 
   20310    301.69302     79.82662   -6638.7503   -6558.9237    24916.361    452.49681    402.94266    506.00165    448.54611    29.207533    29.207533    29.207533   -6551.8867 
   20320    305.16334    80.744851   -6639.7353   -6558.9904    24917.168      370.162    355.97518    497.94713    256.56368    29.207848    29.207848    29.207848   -6553.2337 
   20330    310.74862    82.222692   -6641.2574   -6559.0347    24918.008    219.40795    231.81478    363.62157    62.787513    29.208176    29.208176    29.208176   -6555.6223 
   20340    315.66323    83.523076   -6642.6075   -6559.0844    24918.867    42.813391    62.540782    103.32691   -37.427514    29.208512    29.208512    29.208512   -6558.4185 
   20350    317.31301      83.9596   -6643.1255   -6559.1659    24919.732   -79.251909   -74.831127   -156.16275   -6.7618524     29.20885     29.20885     29.20885   -6560.3985 
