   20010    293.78374     77.73386   -6645.9577   -6568.2238    24943.238   -2343.8057    -2371.106    -2237.924    -2422.387    29.218031    29.218031    29.218031    -6604.713 
   20020    296.59006    78.476401   -6646.9135   -6568.4371    24944.796   -2479.1229   -2478.4635   -2409.5885   -2549.3169    29.218639    29.218639    29.218639   -6607.0353 
   20030    298.43465    78.964471   -6647.6412   -6568.6767    24946.128   -2609.8619    -2580.593   -2591.5361   -2657.4567    29.219159    29.219159    29.219159   -6609.3127 
   20040    297.33691    78.674014   -6647.6207   -6568.9467    24947.222   -2695.8492   -2687.6687    -2706.004   -2693.8748    29.219586    29.219586    29.219586   -6610.9233 
   20050    292.74052    77.457828     -6646.69   -6569.2321    24948.069   -2717.6457   -2765.8087   -2746.0781   -2641.0504    29.219917    29.219917    29.219917   -6611.5496 
   20060    286.45441    75.794553   -6645.2959   -6569.5014    24948.669   -2665.4237   -2752.3309   -2713.4749   -2530.4653    29.220151    29.220151    29.220151   -6611.0067 
   20070    281.71775    74.541254   -6644.2635   -6569.7222    24949.026    -2539.919    -2624.465   -2606.3956   -2388.8965    29.220291    29.220291    29.220291   -6609.2737 
   20080    280.74719    74.284448   -6644.1628   -6569.8783    24949.152   -2412.3683   -2473.1354   -2494.1155    -2269.854     29.22034     29.22034     29.22034   -6607.4438 
   20090    282.98843    74.877469   -6644.8509   -6569.9734    24949.058   -2334.2687   -2369.1822   -2426.5942   -2207.0298    29.220303    29.220303    29.220303   -6606.3226 
   20100    285.82277    75.627424   -6645.6518   -6570.0243    24948.751   -2296.5111   -2318.8173   -2397.9653   -2172.7508    29.220183    29.220183    29.220183   -6605.7851 
   20110     286.7816    75.881125   -6645.9293   -6570.0482    24948.236   -2289.4739   -2325.2816   -2390.9779   -2152.1622    29.219982    29.219982    29.219982   -6605.6986 
   20120    285.40768    75.517593   -6645.5699   -6570.0523    24947.513   -2293.5276   -2377.0866        -2356   -2147.4962      29.2197      29.2197      29.2197   -6605.7649 
   20130    283.32746    74.967176   -6645.0006   -6570.0335    24946.581   -2280.2307     -2436.65   -2252.4301    -2151.612    29.219336    29.219336    29.219336   -6605.5377 
   20140    282.77527    74.821069   -6644.8068   -6569.9857    24945.444   -2251.0761     -2475.59   -2121.8212   -2155.8172    29.218892    29.218892    29.218892   -6605.0343 
   20150    284.82797    75.364203   -6645.2742     -6569.91    24944.103   -2217.4143   -2489.0943   -2024.0014   -2139.1473    29.218369    29.218369    29.218369   -6604.4327 
   20160    288.59571    76.361131   -6646.1792   -6569.8181    24942.562   -2184.5872   -2469.2022    -1976.142   -2108.4174    29.217767    29.217767    29.217767   -6603.8276 
   20170     291.9496    77.248555   -6646.9771   -6569.7286    24940.824     -2148.06   -2397.9473   -1974.3926   -2071.8402    29.217088    29.217088    29.217088   -6603.1671 
   20180    293.17053    77.571609   -6647.2287   -6569.6571    24938.892   -2105.1099   -2294.4339   -1994.7079   -2026.1878    29.216334    29.216334    29.216334   -6602.4245 
   20190    292.19247    77.312819    -6646.921   -6569.6082    24936.772   -2022.2058   -2163.7965   -1969.9584   -1932.8626    29.215506    29.215506    29.215506   -6601.0824 
   20200    290.26757    76.803499   -6646.3785    -6569.575     24934.47   -1876.8037   -2001.3499   -1869.3575   -1759.7036    29.214607    29.214607    29.214607   -6598.7835 
   20210    289.00836    76.470318   -6646.0173    -6569.547    24932.001   -1707.2384   -1829.9393   -1725.5929    -1566.183    29.213643    29.213643    29.213643   -6596.1139 
   20220     289.2648     76.53817   -6646.0555   -6569.5174    24929.379   -1540.9753   -1647.0625   -1568.5067   -1407.3567    29.212619    29.212619    29.212619   -6593.4945 
   20230    290.36994    76.830585   -6646.3174   -6569.4869    24926.621   -1355.6677   -1423.3874   -1393.7187   -1249.8969    29.211541    29.211541    29.211541   -6590.5783 
   20240     290.8118    76.947498   -6646.4074   -6569.4599    24923.742   -1140.7786   -1173.8672   -1186.3188   -1062.1499    29.210417    29.210417    29.210417   -6587.2061 
   20250    289.46775    76.591868   -6646.0296   -6569.4377    24920.764   -908.59724   -933.77058   -934.67084    -857.3503    29.209253    29.209253    29.209253   -6583.5704 
   20260    286.34373    75.765268   -6645.1782    -6569.413    24917.707   -666.07829   -710.14836   -646.10371    -641.9828    29.208059    29.208059    29.208059   -6579.7721 
   20270    282.94613    74.866277   -6644.2368   -6569.3705    24914.593     -425.351   -505.13667   -359.61677   -411.29956    29.206842    29.206842    29.206842   -6575.9849 
   20280    281.73621    74.546139   -6643.8416   -6569.2954    24911.443   -214.09723   -316.48544   -120.90667   -204.89957    29.205611    29.205611    29.205611   -6572.6243 
   20290    284.43462    75.260126   -6644.4433   -6569.1832    24908.278   -61.948207   -142.96679     15.10752   -57.985353    29.204374    29.204374    29.204374   -6570.1463 
   20300    290.43628    76.848137   -6645.8948   -6569.0466    24905.111    22.518355   -4.0137621    31.359779    40.209049    29.203136    29.203136    29.203136   -6568.6966 
   20310    296.67779    78.499614   -6647.4142   -6568.9146    24901.949    96.093519    119.10381    21.281259    147.89549      29.2019      29.2019      29.2019    -6567.421 
   20320    299.50426    79.247484   -6648.0662   -6568.8187      24898.8    237.50418    280.57767    109.54159    322.39329    29.200669    29.200669    29.200669   -6565.1277 
   20330     297.0267    78.591933   -6647.3651   -6568.7732    24895.678    479.03176    528.04494    333.35894    575.69139    29.199449    29.199449    29.199449   -6561.3297 
   20340    290.53381    76.873944   -6645.6378   -6568.7639    24892.603    780.09042    842.10145     643.4911     854.6787    29.198246    29.198246    29.198246   -6556.6438 
   20350    283.83333    75.101026   -6643.8581    -6568.757    24889.602    1067.2005    1146.6523    971.95662    1082.9926    29.197073    29.197073    29.197073   -6552.1782 
   20360    280.75153    74.285597   -6643.0058   -6568.7202    24886.702    1286.5082    1389.6541    1239.9629    1229.9075    29.195939    29.195939    29.195939   -6548.7368 
   20370     282.7232    74.807291   -6643.4457   -6568.6384    24883.921    1432.4649    1552.4056    1424.9159     1320.073    29.194852    29.194852    29.194852   -6546.3903 
   20380    287.99429    76.201997   -6644.7201   -6568.5181    24881.273    1530.5945    1648.7886    1550.9939     1392.001    29.193816    29.193816    29.193816   -6544.7485 
   20390    293.16773    77.570868    -6645.953   -6568.3821    24878.767     1603.656     1686.393    1639.6867    1484.8882    29.192836    29.192836    29.192836   -6543.4804 
   20400    295.69871    78.240553   -6646.4966   -6568.2561    24876.408    1656.8023    1641.1999    1713.6583    1615.5488    29.191913    29.191913    29.191913   -6542.5315 
   20410     295.3039    78.136087   -6646.2902   -6568.1542    24874.203    1719.1436    1574.0535    1805.0618    1778.3157     29.19105     29.19105     29.19105    -6541.464 
   20420    293.47157    77.651261   -6645.7268   -6568.0755    24872.156    1798.2358     1576.119    1860.6604    1957.9281     29.19025     29.19025     29.19025   -6540.1597 
   20430    292.27123    77.333658   -6645.3446    -6568.011    24870.274    1882.5109     1668.291    1846.5165     2132.725    29.189514    29.189514    29.189514   -6538.7891 
   20440     293.0259    77.533339    -6645.487   -6567.9537    24868.565    1982.7877    1829.2505    1831.3343    2287.7783    29.188845    29.188845    29.188845   -6537.1774 
   20450    295.15943    78.097861   -6646.0041   -6567.9062    24867.038    2095.8734    1998.4251    1875.8157    2413.3795    29.188248    29.188248    29.188248   -6535.3766 
   20460    296.71203    78.508672   -6646.3883   -6567.8796    24865.702     2187.216      2110.96    1982.5918    2468.0963    29.187725    29.187725    29.187725   -6533.9341 
   20470    296.29126     78.39734   -6646.2837   -6567.8864    24864.565    2251.4381    2178.1335    2131.4597     2444.721     29.18728     29.18728     29.18728   -6532.9458 
   20480    294.15613    77.832394   -6645.7664    -6567.934    24863.634    2333.3857    2257.4634    2317.0797     2425.614    29.186915    29.186915    29.186915    -6531.723 
   20490    291.74872    77.195403   -6645.2192   -6568.0238    24862.914    2432.6843     2345.677    2515.3629    2437.0129    29.186634    29.186634    29.186634   -6530.2729 
   20500    290.51373     76.86863   -6645.0247   -6568.1561    24862.416    2500.4791    2392.5132     2678.335    2430.5891    29.186439    29.186439    29.186439   -6529.3539 
   20510    290.71923    76.923004   -6645.2578   -6568.3348    24862.143    2498.3163    2369.2434    2735.9745    2389.7309    29.186332    29.186332    29.186332   -6529.5666 
   20520    291.38597    77.099421   -6645.6664    -6568.567    24862.096    2454.4666     2304.956    2705.6023    2352.8416    29.186314    29.186314    29.186314   -6530.4793 
   20530    291.16457    77.040841   -6645.8973   -6568.8565    24862.272    2424.4397    2241.6746    2675.0059    2356.6385    29.186383    29.186383    29.186383   -6531.2345 
   20540    289.32339    76.553672   -6645.7491   -6569.1954    24862.667    2424.0039    2196.8177    2676.3254    2398.8687    29.186537    29.186537    29.186537   -6531.5796 
   20550    286.41515    75.784164   -6645.3454   -6569.5613    24863.281    2422.3595    2154.7918    2677.4251    2434.8616    29.186778    29.186778    29.186778     -6531.97 
   20560     284.1333    75.180397   -6645.1057   -6569.9253    24864.113    2358.5968    2052.5286    2621.3808    2401.8811    29.187103    29.187103    29.187103   -6533.3224 
   20570    284.13859    75.181798    -6645.448   -6570.2662    24865.157    2220.7184    1873.7647    2494.0039    2294.3866    29.187512    29.187512    29.187512   -6535.8015 
