ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
500
ITEM: BOX BOUNDS pp pp pp
0 8
0 8
0 8
ITEM: ATOMS id type x y z 
16 1 0.645192 1.77404 1.56472 
270 2 0.51657 1.46884 0.545057 
78 1 0.627873 0.797034 1.44311 
46 1 1.88686 0.939198 1.78875 
76 1 0.628218 0.438043 0.155331 
378 2 2.32851 1.94619 2.25956 
156 1 2.66385 1.38529 0.984049 
387 2 1.42274 1.33815 0.780126 
99 1 1.47336 2.03359 1.66031 
417 2 0.625722 2.45379 0.742282 
342 2 2.65662 2.56497 1.12152 
259 2 1.09223 1.23668 2.30813 
479 2 1.58859 2.55889 0.619297 
437 2 2.43076 0.303988 1.07716 
344 2 1.3998 0.357954 2.4665 
354 2 1.51837 0.343401 0.762371 
49 1 0.24814 1.59262 2.49064 
303 2 3.00058 0.386752 1.87678 
228 1 4.55702 1.03502 1.29631 
206 1 3.55921 1.08131 1.1284 
435 2 4.35712 1.54309 0.26692 
372 2 3.0702 1.42978 2.23292 
388 2 4.09011 0.619058 0.131542 
282 2 4.07501 1.98367 0.986134 
271 2 4.91568 0.775913 2.42961 
313 2 4.02333 0.118983 1.49906 
196 1 4.98855 2.20614 2.39423 
498 2 4.02846 1.0178 2.30928 
340 2 3.2677 1.65249 0.13976 
371 2 2.87881 0.477989 0.167772 
381 2 4.50355 2.46876 0.172786 
116 1 5.08318 0.772034 0.375747 
314 2 5.04725 1.98817 1.09985 
401 2 4.84106 0.0804473 0.966451 
167 1 3.96131 1.98804 1.94729 
43 1 2.69609 2.55131 0.0629449 
230 1 7.56818 2.49804 1.25668 
312 2 7.59386 1.79264 0.387274 
274 2 7.64195 1.26688 1.20043 
293 2 5.50899 0.789976 1.40717 
141 1 6.41979 2.58631 1.42242 
333 2 6.94872 0.565094 0.988452 
237 1 5.89776 1.49716 0.675335 
201 1 7.74004 0.764373 0.226155 
90 1 6.51397 1.00179 1.94082 
61 1 6.75518 1.71807 0.981535 
284 2 7.36605 1.75254 1.92412 
444 2 6.58942 1.96673 2.36459 
404 2 5.84917 1.69514 1.73569 
132 1 6.16908 0.119684 2.27717 
258 2 6.45468 0.719106 0.0528539 
289 2 7.82875 0.203386 2.16499 
183 1 7.88203 0.146579 1.02144 
321 2 6.65922 2.57063 0.297202 
428 2 5.71953 2.45639 0.333235 
364 2 1.17128 3.32271 0.877003 
240 1 2.01731 3.1641 2.24274 
249 1 0.0865888 3.38834 1.12566 
419 2 1.65237 4.79689 1.90986 
44 1 0.674406 4.1032 1.368 
109 1 1.33656 3.81248 1.87614 
54 1 0.621074 5.24323 0.553016 
462 2 1.32191 4.5202 0.757093 
357 2 2.53376 5.16049 1.84269 
319 2 0.851368 2.88481 1.77898 
59 1 2.19577 4.40556 0.0468701 
494 2 2.05878 3.24984 1.22079 
142 1 0.0876595 3.98099 2.31918 
170 1 0.622386 4.92387 2.01439 
418 2 2.29961 4.62405 1.04104 
119 1 2.44693 4.04693 1.91967 
451 2 2.01278 3.31223 0.168517 
239 1 0.520728 3.78196 0.270367 
111 1 2.95613 2.71101 2.30252 
123 1 3.57841 2.74758 0.537036 
218 1 3.62187 2.85807 1.49413 
409 2 3.39417 3.58773 2.20255 
420 2 2.98101 3.67373 1.02302 
476 2 4.32387 3.02846 2.24281 
361 2 4.38973 4.77472 1.09157 
140 1 4.26786 3.87869 1.61664 
386 2 5.31408 4.20994 1.44087 
318 2 4.77913 2.98482 1.05033 
216 1 3.98319 3.57332 0.577103 
202 1 3.31835 4.5001 1.51403 
134 1 4.88781 3.92637 2.48113 
151 1 5.16756 5.07534 0.448082 
402 2 3.59644 4.4593 0.583317 
335 2 3.20544 5.25108 2.35485 
178 1 4.714 4.03747 0.496678 
200 1 2.80338 5.09974 0.208963 
311 2 5.17587 5.24024 1.52818 
12 1 4.42447 4.69777 2.10534 
356 2 7.9812 2.68414 2.23309 
414 2 5.75711 3.31136 0.87697 
454 2 7.64961 2.96401 0.220579 
288 2 7.83137 5.03588 1.39908 
102 1 7.92796 4.49866 0.270963 
326 2 7.10933 3.09604 1.95359 
269 2 7.44106 4.14971 1.54058 
349 2 7.01013 3.96471 2.47868 
182 1 7.73432 4.83241 2.4731 
159 1 5.91448 3.86288 2.26779 
377 2 7.0215 5.21484 0.861834 
165 1 6.12809 4.79418 1.18503 
84 1 6.93508 3.36575 0.943417 
23 1 6.82427 4.83579 1.81636 
310 2 5.94523 4.9327 2.39487 
101 1 6.47249 3.98602 1.47803 
432 2 6.19896 2.82162 2.44847 
82 1 5.43272 3.05165 1.74034 
358 2 6.63404 4.17145 0.376989 
376 2 5.74192 4.18567 0.18154 
302 2 1.91773 5.43142 0.549403 
195 1 2.14803 7.82288 0.0584825 
229 1 1.83831 7.6986 1.60526 
115 1 2.48665 6.53848 1.62292 
412 2 1.33528 7.38666 0.577914 
191 1 0.880801 6.19309 0.702583 
413 2 1.21631 6.80954 1.45004 
391 2 1.49833 5.76942 1.43423 
231 1 0.510016 6.07511 1.62823 
108 1 0.811248 7.83313 1.78181 
226 1 1.78929 7.02782 2.4372 
316 2 1.86121 6.48448 0.711184 
136 1 0.197359 7.2698 0.854001 
491 2 1.29617 5.98447 2.2898 
411 2 2.4661 7.24764 0.836152 
268 2 0.692478 6.91183 2.22509 
95 1 0.243093 5.74142 2.61686 
21 1 0.0527949 6.76828 0.137061 
455 2 3.5856 7.7723 2.4545 
